project_id,item_code,description_ar,category,unit,quantity,unit_price_sar,confidence,waste_factor
SA-R03159,06RE,Steel reinforcement 60ksi,Reinforcement,ton,25653.33,3091.98,87,0.07
SA-R03159,07PL,Cement plaster internal,Plaster,m2,54698.38,23.76,89,0.1
SA-R03159,08BL,AAC blocks,Block,m2,23591.71,33.78,99,0.06
SA-R03159,09DO,Wooden door,Doors,no,33901.8,947.78,75,0.02
SA-R03160,01PA,Textured paint,Paint,m2,1810.22,13.11,95,0.1
SA-R03160,02FI,Sprinkler head,FireFighting,no,1810.3,255.96,92,0.03
SA-R03160,03EL,Wire 6mm,Electrical,no,1831.38,63.52,97,0.05
SA-R03160,04EA,Site grading,EarthWork,m3,1841.55,17.94,95,0.05
SA-R03160,05WI,Aluminum window sliding,Windows,m2,1472.63,564.49,75,0.05
SA-R03161,01HV,Diffuser,HVAC,no,13252.95,2419.24,92,0.03
SA-R03161,02PA,Oil paint external,Paint,m2,14536.78,16.5,79,0.1
SA-R03161,03EL,Passenger elevator 10 stop,Elevator,no,7572.64,241460.4,93,0.01
SA-R03161,04FI,Emergency light,FireFighting,no,14596.29,316.87,92,0.03
SA-R03161,05WA,Water stop,Waterproofing,m2,13928.51,55.42,80,0.08
SA-R03161,06RE,Steel reinforcement 60ksi,Reinforcement,ton,12227.46,3734.89,85,0.07
SA-R03162,01DO,Fire rated door,Doors,no,1573.03,1155.28,89,0.02
SA-R03162,02RE,Steel reinforcement 40ksi,Reinforcement,ton,7060.88,3778.59,85,0.07
SA-R03162,03BL,Hollow concrete blocks 15cm,Block,m2,6173.73,40.52,99,0.06
SA-R03162,04FI,Fire hose cabinet,FireFighting,no,3706.55,333.06,95,0.03
SA-R03162,05WA,Liquid membrane,Waterproofing,m2,5731.25,54.8,75,0.08
SA-R03162,06PL,PVC pipe 110mm,Plumbing,no,7447.2,117.98,77,0.05
SA-R03162,07CE,Skirting,Ceramic,m2,3068.47,64.18,81,0.1
SA-R03162,08EL,Passenger elevator 10 stop,Elevator,no,1242.79,231533.32,79,0.01
SA-R03162,09HV,Split AC unit,HVAC,no,3305.27,2300.41,89,0.03
SA-R03162,10MA,Marble cladding,Marble,m2,1397.24,167.13,89,0.08
SA-R03162,11PL,Gypsum plaster,Plaster,m2,2667.27,27.52,76,0.1
SA-R03163,01BL,AAC blocks,Block,m2,113.67,34.1,99,0.06
SA-R03163,02HV,Diffuser,HVAC,no,224.97,1885.37,90,0.03
SA-R03163,03RE,Steel mesh,Reinforcement,ton,258.4,3420.27,89,0.07
SA-R03163,04MA,Granite countertop,Marble,m2,131.84,149.97,98,0.08
SA-R03163,05WI,Aluminum window sliding,Windows,m2,295.95,598.54,92,0.05
SA-R03163,06PL,Water heater,Plumbing,no,308.78,97.17,99,0.05
SA-R03163,07PA,Oil paint external,Paint,m2,134.79,14.99,77,0.1
SA-R03163,08WA,Bitumen waterproofing,Waterproofing,m2,269.85,47.24,97,0.08
SA-R03163,09EL,Wire 4mm,Electrical,no,132.62,72.96,76,0.05
SA-R03164,01EL,DB panel,Electrical,no,103613.95,71.06,90,0.05
SA-R03164,02RE,Tie wire,Reinforcement,ton,204993.93,3303.97,90,0.07
SA-R03164,03DO,Metal door,Doors,no,52455.19,1044.22,94,0.02
SA-R03164,04PL,Scratch coat,Plaster,m2,157789.33,23.17,79,0.1
SA-R03164,05FI,Emergency light,FireFighting,no,99347.31,290.98,95,0.03
SA-R03164,06PL,Copper pipe 15mm,Plumbing,no,228874.6,103.41,80,0.05
SA-R03164,07CO,RC slabs,Concrete,m3,74153.85,387.64,89,0.05
SA-R03164,08WI,Curtain wall,Windows,m2,107791.61,661.75,85,0.05
SA-R03165,01EA,Site grading,EarthWork,m3,967.94,18.97,91,0.05
SA-R03165,02EL,Freight elevator,Elevator,no,471.4,195419.66,79,0.01
SA-R03165,03HV,Air handling unit,HVAC,no,1749.22,1934.4,93,0.03
SA-R03165,04EL,MCB,Electrical,no,1383.47,65.87,79,0.05
SA-R03165,05BL,Hollow concrete blocks 15cm,Block,m2,559.78,34.06,87,0.06
SA-R03166,01HV,Exhaust fan,HVAC,no,3798.74,2333.52,89,0.03
SA-R03166,02CE,Skirting,Ceramic,m2,2659.53,60.45,84,0.1
SA-R03166,03PA,Anti-mold paint,Paint,m2,2405.58,17.03,80,0.1
SA-R03166,04WA,Polymer waterproofing,Waterproofing,m2,1688.38,48.1,98,0.08
SA-R03166,05RE,Steel reinforcement 40ksi,Reinforcement,ton,1946.06,3371.94,94,0.07
SA-R03166,06EL,Wire 6mm,Electrical,no,4142.94,84.52,83,0.05
SA-R03166,07BL,Hollow concrete blocks 15cm,Block,m2,4795.8,38.17,86,0.06
SA-R03167,01CE,Ceramic tiles 40x40,Ceramic,m2,1183.37,57.24,84,0.1
SA-R03167,02PL,Gypsum plaster,Plaster,m2,790.9,25.04,96,0.1
SA-R03167,03RE,Steel reinforcement 40ksi,Reinforcement,ton,937.2,3262.6,79,0.07
SA-R03167,04WA,Bitumen waterproofing,Waterproofing,m2,1271.99,52.13,94,0.08
SA-R03167,05WI,Curtain wall,Windows,m2,538.62,642.1,97,0.05
SA-R03168,01CE,Mosaic tiles,Ceramic,m2,2237.27,62.14,77,0.1
SA-R03168,02FI,Fire alarm panel,FireFighting,no,8344.13,328.29,84,0.03
SA-R03168,03CO,Reinforced concrete (RC) foundations,Concrete,m3,4037.98,432.98,76,0.05
SA-R03168,04BL,Hollow concrete blocks 10cm,Block,m2,5707.75,40.99,89,0.06
SA-R03168,05EA,Trench excavation,EarthWork,m3,10755.57,23.01,93,0.05
SA-R03169,01HV,Diffuser,HVAC,no,1057.4,2340.39,83,0.03
SA-R03169,02EA,Trench excavation,EarthWork,m3,2034.07,25.33,88,0.05
SA-R03169,03DO,Sliding door,Doors,no,1090.42,1136.57,79,0.02
SA-R03169,04BL,Hollow concrete blocks 10cm,Block,m2,2119.35,39.86,92,0.06
SA-R03169,05CO,Plain concrete (PC),Concrete,m3,2002.65,471.72,78,0.05
SA-R03169,06PL,Gypsum plaster,Plaster,m2,569.5,27.24,86,0.1
SA-R03169,07RE,Tie wire,Reinforcement,ton,585.73,3888.8,82,0.07
SA-R03170,01PL,PVC pipe 50mm,Plumbing,no,2095.3,93.94,94,0.05
SA-R03170,02BL,Hollow concrete blocks 10cm,Block,m2,12624.91,31.46,76,0.06
SA-R03170,03EL,Wire 2.5mm,Electrical,no,12738.03,63.68,97,0.05
SA-R03170,04PA,Textured paint,Paint,m2,10864.66,14.39,98,0.1
SA-R03170,05EA,Site grading,EarthWork,m3,12294.27,19.46,87,0.05
SA-R03170,06CO,Plain concrete (PC),Concrete,m3,3066.52,347.24,85,0.05
SA-R03170,07WA,Polymer waterproofing,Waterproofing,m2,11107.5,43.25,85,0.08
SA-R03170,08HV,Ductwork,HVAC,no,11010.93,1926.9,77,0.03
SA-R03170,09EL,Passenger elevator 10 stop,Elevator,no,7321.16,190345.1,85,0.01
SA-R03170,10WI,Curtain wall,Windows,m2,10553.72,575.03,88,0.05
SA-R03170,11PL,Cement plaster internal,Plaster,m2,3939.43,19.78,99,0.1
SA-R03170,12CE,Skirting,Ceramic,m2,8117.12,50.25,79,0.1
SA-R03171,01EA,Backfilling,EarthWork,m3,1606.83,22.58,93,0.05
SA-R03171,02PL,Cement plaster internal,Plaster,m2,957.6,26.24,76,0.1
SA-R03171,03EL,Freight elevator,Elevator,no,947.29,254201.47,86,0.01
SA-R03171,04WI,Glass partition,Windows,m2,1037.55,723.45,94,0.05
SA-R03171,05DO,Fire rated door,Doors,no,1271.85,1142.09,98,0.02
SA-R03172,01PL,Cement plaster external,Plaster,m2,1440.03,25.44,90,0.1
SA-R03172,02RE,Steel reinforcement 40ksi,Reinforcement,ton,1985.86,3668.31,84,0.07
SA-R03172,03MA,Granite flooring,Marble,m2,2369.76,153.9,97,0.08
SA-R03172,04EL,Escalator,Elevator,no,986,227514.12,76,0.01
SA-R03172,05CO,RC columns,Concrete,m3,413.24,402.06,79,0.05
SA-R03172,06WI,Curtain wall,Windows,m2,593.98,697.91,79,0.05
SA-R03173,01CO,Reinforced concrete (RC) foundations,Concrete,m3,1186.31,445.21,89,0.05
SA-R03173,02FI,Smoke detector,FireFighting,no,785.19,338.19,84,0.03
SA-R03173,03EL,Passenger elevator 6 stop,Elevator,no,870.33,236221.17,80,0.01
SA-R03173,04MA,Granite countertop,Marble,m2,820.7,177.72,96,0.08
SA-R03173,05WI,Curtain wall,Windows,m2,258.88,682.13,76,0.05
SA-R03174,01HV,Air handling unit,HVAC,no,2488.5,2336.26,84,0.03
SA-R03174,02FI,Fire alarm panel,FireFighting,no,3951.03,332.24,85,0.03
SA-R03174,03BL,Hollow concrete blocks 10cm,Block,m2,3558.3,38.57,85,0.06
SA-R03174,04PA,Oil paint external,Paint,m2,3048.12,16.31,79,0.1
SA-R03174,05CO,Reinforced concrete (RC) foundations,Concrete,m3,4085.22,417.55,75,0.05
SA-R03174,06RE,Steel reinforcement 60ksi,Reinforcement,ton,3021.98,3430.07,92,0.07
SA-R03174,07DO,Sliding door,Doors,no,2439.31,1140.93,82,0.02
SA-R03174,08WA,Bitumen waterproofing,Waterproofing,m2,2448.46,50.96,98,0.08
SA-R03174,09CE,Ceramic tiles 40x40,Ceramic,m2,1241.27,63.5,80,0.1
SA-R03174,10EL,Escalator,Elevator,no,3269.08,240513.78,76,0.01
SA-R03175,01EL,PVC conduit,Electrical,no,252.02,71.02,99,0.05
SA-R03175,02WA,Liquid membrane,Waterproofing,m2,353.1,47.05,78,0.08
SA-R03175,03EA,Soil compaction,EarthWork,m3,140.91,20.63,92,0.05
SA-R03175,04RE,Tie wire,Reinforcement,ton,163.8,3101.03,78,0.07
SA-R03175,05MA,Marble flooring,Marble,m2,369.84,144.23,95,0.08
SA-R03175,06CE,Porcelain tiles 60x60,Ceramic,m2,509.68,56.8,90,0.1
SA-R03176,01EA,Trench excavation,EarthWork,m3,93.53,21.97,76,0.05
SA-R03176,02CE,Mosaic tiles,Ceramic,m2,64.91,54.08,90,0.1
SA-R03176,03BL,Hollow concrete blocks 10cm,Block,m2,93.6,33.44,79,0.06
SA-R03176,04WI,Aluminum window fixed,Windows,m2,63.6,604.76,75,0.05
SA-R03176,05CO,Lightweight concrete screed,Concrete,m3,67.34,364.56,94,0.05
SA-R03176,06EL,Passenger elevator 6 stop,Elevator,no,85.2,189203.8,96,0.01
SA-R03177,01RE,Steel mesh,Reinforcement,ton,10586.76,3085.47,84,0.07
SA-R03177,02PL,PVC pipe 110mm,Plumbing,no,44461.46,95.74,84,0.05
SA-R03177,03EA,Excavation for foundations,EarthWork,m3,38145.79,20.08,95,0.05
SA-R03177,04WA,Water stop,Waterproofing,m2,9555.67,45.96,90,0.08
SA-R03177,05PA,Textured paint,Paint,m2,22307.2,14.47,82,0.1
SA-R03177,06FI,Fire alarm panel,FireFighting,no,34953.84,286.72,99,0.03
SA-R03177,07EL,MCB,Electrical,no,31864.32,69.82,98,0.05
SA-R03177,08BL,Hollow concrete blocks 20cm,Block,m2,33032.36,35.89,81,0.06
SA-R03177,09PL,Cement plaster external,Plaster,m2,44413.18,22.39,91,0.1
SA-R03177,10HV,Ductwork,HVAC,no,35046.65,2098.78,97,0.03
SA-R03178,01DO,Metal door,Doors,no,438.11,1073.41,78,0.02
SA-R03178,02PA,Emulsion paint internal,Paint,m2,233.85,16.72,83,0.1
SA-R03178,03PL,Water tank GRP,Plumbing,no,134.81,104.11,77,0.05
SA-R03178,04WI,Curtain wall,Windows,m2,362.04,687.98,79,0.05
SA-R03178,05EL,Freight elevator,Elevator,no,214.87,222653.75,86,0.01
SA-R03178,06BL,Hollow concrete blocks 20cm,Block,m2,301.73,39.3,83,0.06
SA-R03178,07RE,Steel reinforcement 40ksi,Reinforcement,ton,386.28,3659.35,79,0.07
SA-R03178,08PL,Scratch coat,Plaster,m2,181.99,24.6,90,0.1
SA-R03178,09CE,Porcelain tiles 60x60,Ceramic,m2,505.26,59.07,81,0.1
SA-R03178,10FI,Fire alarm panel,FireFighting,no,116.5,325.91,87,0.03
SA-R03179,01BL,AAC blocks,Block,m2,28627.61,39.3,86,0.06
SA-R03179,02EA,Trench excavation,EarthWork,m3,64236.5,23.44,78,0.05
SA-R03179,03EL,Passenger elevator 10 stop,Elevator,no,56931.99,242966.12,94,0.01
SA-R03179,04DO,Metal door,Doors,no,11233.72,1103.71,87,0.02
SA-R03179,05PL,Cement plaster external,Plaster,m2,21177.74,24.21,84,0.1
SA-R03179,06MA,Marble flooring,Marble,m2,12676.31,159.59,92,0.08
SA-R03180,01RE,Steel mesh,Reinforcement,ton,385.61,2924.47,77,0.07
SA-R03180,02BL,AAC blocks,Block,m2,719.19,31.25,85,0.06
SA-R03180,03WI,Glass partition,Windows,m2,458.02,570.81,84,0.05
SA-R03180,04PL,PVC pipe 50mm,Plumbing,no,435.49,90.98,83,0.05
SA-R03180,05DO,UPVC door,Doors,no,372.68,945.64,96,0.02
SA-R03180,06CO,Lightweight concrete screed,Concrete,m3,127.54,337.79,92,0.05
SA-R03180,07EL,Wire 6mm,Electrical,no,726.72,64.8,75,0.05
SA-R03180,08EA,Soil compaction,EarthWork,m3,192,19.64,88,0.05
SA-R03180,09FI,Fire extinguisher,FireFighting,no,115.03,272.92,95,0.03
SA-R03180,10MA,Granite flooring,Marble,m2,422.47,142.97,91,0.08
SA-R03180,11WA,Polymer waterproofing,Waterproofing,m2,138.37,41.25,80,0.08
SA-R03181,01DO,UPVC door,Doors,no,907.76,1038.31,81,0.02
SA-R03181,02EA,Trench excavation,EarthWork,m3,1984.18,23.78,88,0.05
SA-R03181,03EL,DB panel,Electrical,no,2920.14,76.12,77,0.05
SA-R03181,04EL,Passenger elevator 6 stop,Elevator,no,2278.32,228528.37,99,0.01
SA-R03181,05BL,AAC blocks,Block,m2,472.25,37.61,76,0.06
SA-R03182,01WI,Aluminum window sliding,Windows,m2,4044.19,575.6,82,0.05
SA-R03182,02PL,Scratch coat,Plaster,m2,4329.81,22.3,91,0.1
SA-R03182,03DO,Sliding door,Doors,no,654.74,925.04,89,0.02
SA-R03182,04FI,Fire hose cabinet,FireFighting,no,1249.14,274.3,83,0.03
SA-R03182,05WA,Water stop,Waterproofing,m2,2830.15,40.91,77,0.08
SA-R03182,06MA,Granite flooring,Marble,m2,874.2,133.97,97,0.08
SA-R03182,07EA,Backfilling,EarthWork,m3,3254.28,18.49,89,0.05
SA-R03182,08HV,Ductwork,HVAC,no,2673.29,1996.64,98,0.03
SA-R03183,01DO,Sliding door,Doors,no,4459.8,1114.23,87,0.02
SA-R03183,02WA,Liquid membrane,Waterproofing,m2,9559.97,55.22,92,0.08
SA-R03183,03CE,Skirting,Ceramic,m2,10425.51,61.71,75,0.1
SA-R03183,04EA,Backfilling,EarthWork,m3,7420.16,21.87,82,0.05
SA-R03183,05EL,Escalator,Elevator,no,5758.34,238392.12,98,0.01
SA-R03183,06MA,Granite countertop,Marble,m2,6219.64,172.92,95,0.08
SA-R03183,07EL,DB panel,Electrical,no,8248.96,77.48,91,0.05
SA-R03183,08HV,Air handling unit,HVAC,no,8983.43,2422.71,78,0.03
SA-R03183,09CO,RC slabs,Concrete,m3,5133.59,435.88,97,0.05
SA-R03183,10FI,Emergency light,FireFighting,no,2608.57,317.98,92,0.03
SA-R03183,11PL,PVC pipe 110mm,Plumbing,no,1863.43,112.56,81,0.05
SA-R03184,01CO,RC columns,Concrete,m3,24246.46,394.03,97,0.05
SA-R03184,02CE,Wall tiles,Ceramic,m2,11966.41,59.08,93,0.1
SA-R03184,03DO,Fire rated door,Doors,no,13513.46,1024.58,90,0.02
SA-R03184,04BL,AAC blocks,Block,m2,4101.25,37.53,96,0.06
SA-R03184,05EA,Trench excavation,EarthWork,m3,6286.25,21.98,82,0.05
SA-R03184,06RE,Steel mesh,Reinforcement,ton,13243.35,3251.13,84,0.07
SA-R03184,07PL,Water heater,Plumbing,no,21120.09,101.61,81,0.05
SA-R03184,08PA,Anti-mold paint,Paint,m2,10920.45,16.06,80,0.1
SA-R03184,09EL,Passenger elevator 6 stop,Elevator,no,5634.2,214856.78,94,0.01
SA-R03185,01EA,Soil compaction,EarthWork,m3,50.4,22.78,93,0.05
SA-R03185,02CO,RC beams,Concrete,m3,57.33,420.31,96,0.05
SA-R03185,03RE,Steel mesh,Reinforcement,ton,47.07,3389.9,80,0.07
SA-R03185,04WA,Bitumen waterproofing,Waterproofing,m2,39.18,53.32,79,0.08
SA-R03185,05FI,Fire hose cabinet,FireFighting,no,13.31,323.27,76,0.03
SA-R03185,06MA,Marble cladding,Marble,m2,27.47,172.49,78,0.08
SA-R03185,07CE,Porcelain tiles 60x60,Ceramic,m2,19.53,60.77,78,0.1
SA-R03185,08BL,Hollow concrete blocks 20cm,Block,m2,50.9,38.8,95,0.06
SA-R03186,01BL,Hollow concrete blocks 20cm,Block,m2,1532.13,38.9,90,0.06
SA-R03186,02WI,Curtain wall,Windows,m2,3192.71,701.86,98,0.05
SA-R03186,03DO,Fire rated door,Doors,no,4553.5,1096.05,78,0.02
SA-R03186,04FI,Fire alarm panel,FireFighting,no,869.58,330.75,92,0.03
SA-R03186,05RE,Steel reinforcement 40ksi,Reinforcement,ton,3827.29,3608.58,98,0.07
SA-R03186,06CE,Ceramic tiles 40x40,Ceramic,m2,3015.19,61.87,76,0.1
SA-R03187,01PL,Grey water pipe,Plumbing,no,457.11,96.31,91,0.05
SA-R03187,02EA,Trench excavation,EarthWork,m3,120.79,21.47,82,0.05
SA-R03187,03PL,Cement plaster external,Plaster,m2,357.98,21.19,80,0.1
SA-R03187,04WA,Bitumen waterproofing,Waterproofing,m2,375.28,48.07,82,0.08
SA-R03187,05BL,AAC blocks,Block,m2,365.71,34.48,93,0.06
SA-R03187,06FI,Fire hose cabinet,FireFighting,no,135.66,293.77,94,0.03
SA-R03187,07EL,PVC conduit,Electrical,no,236.5,66.42,80,0.05
SA-R03188,01CE,Ceramic tiles 40x40,Ceramic,m2,3789.62,50.07,76,0.1
SA-R03188,02DO,Wooden door,Doors,no,3707.68,954.93,85,0.02
SA-R03188,03HV,Exhaust fan,HVAC,no,13634.74,2039.25,79,0.03
SA-R03188,04EA,Backfilling,EarthWork,m3,13245.06,18.91,86,0.05
SA-R03188,05EL,Escalator,Elevator,no,17546.8,192311.99,87,0.01
SA-R03188,06MA,Marble cladding,Marble,m2,11722.16,136.68,86,0.08
SA-R03188,07CO,RC shear walls,Concrete,m3,2705.91,348.4,84,0.05
SA-R03188,08RE,Steel reinforcement 40ksi,Reinforcement,ton,13381.26,2854.85,80,0.07
SA-R03189,01DO,Wooden door,Doors,no,10850.55,925,80,0.02
SA-R03189,02EA,Soil compaction,EarthWork,m3,13491.12,20.19,81,0.05
SA-R03189,03FI,Fire alarm panel,FireFighting,no,7715.64,273.94,93,0.03
SA-R03189,04WI,Aluminum window sliding,Windows,m2,12602.51,588.95,97,0.05
SA-R03189,05WA,Liquid membrane,Waterproofing,m2,27378.46,45.67,87,0.08
SA-R03189,06MA,Marble cladding,Marble,m2,12378.29,134.16,88,0.08
SA-R03189,07PA,Oil paint external,Paint,m2,10907.4,14.82,78,0.1
SA-R03189,08CO,RC slabs,Concrete,m3,12933.85,351.75,75,0.05
SA-R03190,01PA,Anti-mold paint,Paint,m2,11300.27,16.53,80,0.1
SA-R03190,02MA,Granite flooring,Marble,m2,16621.37,165.13,81,0.08
SA-R03190,03WA,Bitumen waterproofing,Waterproofing,m2,29521.78,50.2,75,0.08
SA-R03190,04HV,Ductwork,HVAC,no,26473.53,2246.41,83,0.03
SA-R03190,05CE,Porcelain tiles 60x60,Ceramic,m2,23704.93,60.85,95,0.1
SA-R03191,01DO,Sliding door,Doors,no,2561.1,1053.79,75,0.02
SA-R03191,02PL,Water tank GRP,Plumbing,no,5807.96,102.38,79,0.05
SA-R03191,03EL,MCB,Electrical,no,2601.83,73.21,90,0.05
SA-R03191,04EL,Freight elevator,Elevator,no,6126.82,212618.54,84,0.01
SA-R03191,05PL,Cement plaster external,Plaster,m2,5937.54,24.3,79,0.1
SA-R03191,06BL,Hollow concrete blocks 15cm,Block,m2,1278.62,35.33,86,0.06
SA-R03191,07HV,Ductwork,HVAC,no,5446.22,2158.58,86,0.03
SA-R03191,08WA,Polymer waterproofing,Waterproofing,m2,3633.3,45.17,84,0.08
SA-R03191,09CE,Wall tiles,Ceramic,m2,839.4,57.85,92,0.1
SA-R03191,10PA,Anti-mold paint,Paint,m2,1116.48,14.86,81,0.1
SA-R03191,11EA,Trench excavation,EarthWork,m3,1265.32,21.53,94,0.05
SA-R03192,01CE,Porcelain tiles 60x60,Ceramic,m2,35924.37,56.34,91,0.1
SA-R03192,02EL,Freight elevator,Elevator,no,20568.66,206753.59,80,0.01
SA-R03192,03RE,Steel reinforcement 40ksi,Reinforcement,ton,8515.31,3030.44,84,0.07
SA-R03192,04DO,UPVC door,Doors,no,16099.66,946.89,97,0.02
SA-R03192,05HV,Split AC unit,HVAC,no,19821.89,2004.38,86,0.03
SA-R03192,06WI,Aluminum window sliding,Windows,m2,12435.66,624.98,88,0.05
SA-R03193,01CO,RC columns,Concrete,m3,22395.44,359.5,76,0.05
SA-R03193,02EA,Trench excavation,EarthWork,m3,35122.21,20.43,80,0.05
SA-R03193,03MA,Granite flooring,Marble,m2,133096.16,154.38,91,0.08
SA-R03193,04RE,Steel reinforcement 40ksi,Reinforcement,ton,99580.56,2912.09,95,0.07
SA-R03193,05EL,Passenger elevator 6 stop,Elevator,no,94455.23,194175.44,75,0.01
SA-R03193,06BL,AAC blocks,Block,m2,98919.09,32.99,96,0.06
SA-R03193,07PA,Oil paint external,Paint,m2,82830.17,15.2,96,0.1
SA-R03193,08PL,Scratch coat,Plaster,m2,65560.72,22.46,85,0.1
SA-R03193,09HV,Exhaust fan,HVAC,no,71331.27,1901.08,95,0.03
SA-R03193,10WI,Aluminum window sliding,Windows,m2,139874.09,607.37,85,0.05
SA-R03194,01DO,Wooden door,Doors,no,93288.81,1065.23,84,0.02
SA-R03194,02WI,Aluminum window fixed,Windows,m2,77510.95,656.88,78,0.05
SA-R03194,03PA,Textured paint,Paint,m2,92473.47,15.76,92,0.1
SA-R03194,04MA,Granite flooring,Marble,m2,102990.81,158.22,83,0.08
SA-R03194,05CO,RC shear walls,Concrete,m3,86225.99,415.31,86,0.05
SA-R03194,06PL,Water heater,Plumbing,no,56575.1,103.6,97,0.05
SA-R03194,07EL,Escalator,Elevator,no,98540.09,220716.71,95,0.01
SA-R03194,08WA,Bitumen waterproofing,Waterproofing,m2,93052.94,49.71,99,0.08
SA-R03194,09CE,Skirting,Ceramic,m2,21514.05,57.44,79,0.1
SA-R03194,10PL,Scratch coat,Plaster,m2,31636.46,25.6,79,0.1
SA-R03194,11FI,Emergency light,FireFighting,no,33927.77,288.28,86,0.03
SA-R03194,12EL,Earthing system,Electrical,no,100835.54,73.07,92,0.05
SA-R03195,01PL,Gypsum plaster,Plaster,m2,47498.34,25.9,87,0.1
SA-R03195,02CO,Plain concrete (PC),Concrete,m3,35412.28,420.78,75,0.05
SA-R03195,03DO,Metal door,Doors,no,20428.26,1106.83,96,0.02
SA-R03195,04EL,Escalator,Elevator,no,38108.91,223571.43,87,0.01
SA-R03195,05BL,Hollow concrete blocks 20cm,Block,m2,19734.05,40.27,98,0.06
SA-R03195,06EL,Switch socket,Electrical,no,52085.66,83.07,78,0.05
SA-R03195,07WI,Glass partition,Windows,m2,13683.44,680.07,90,0.05
SA-R03195,08PL,Pump set,Plumbing,no,15292.58,106.94,76,0.05
SA-R03195,09MA,Marble cladding,Marble,m2,65065.78,165.28,97,0.08
SA-R03195,10EA,Soil compaction,EarthWork,m3,55997.26,23.72,87,0.05
SA-R03195,11RE,Steel mesh,Reinforcement,ton,68610.65,3379.37,82,0.07
SA-R03196,01CE,Skirting,Ceramic,m2,320.72,46.74,77,0.1
SA-R03196,02EA,Trench excavation,EarthWork,m3,75.41,20.12,85,0.05
SA-R03196,03PA,Emulsion paint internal,Paint,m2,105.08,14.03,86,0.1
SA-R03196,04WA,Liquid membrane,Waterproofing,m2,281.5,40.95,80,0.08
SA-R03196,05CO,RC shear walls,Concrete,m3,341.52,338.59,83,0.05
SA-R03196,06HV,Split AC unit,HVAC,no,288.44,1999.13,81,0.03
SA-R03196,07WI,Aluminum window sliding,Windows,m2,402.61,585.22,92,0.05
SA-R03197,01WI,Curtain wall,Windows,m2,217.75,668.52,94,0.05
SA-R03197,02EL,Escalator,Elevator,no,1173.24,228507.04,89,0.01
SA-R03197,03EA,Excavation for foundations,EarthWork,m3,895.23,22.43,99,0.05
SA-R03197,04HV,Split AC unit,HVAC,no,431.72,2245.31,95,0.03
SA-R03197,05PL,Copper pipe 15mm,Plumbing,no,916.37,108.55,79,0.05
SA-R03197,06CO,RC stairs,Concrete,m3,1193.2,406.32,85,0.05
SA-R03197,07CE,Mosaic tiles,Ceramic,m2,427.79,56.86,89,0.1
SA-R03197,08EL,Wire 4mm,Electrical,no,532.65,77.97,81,0.05
SA-R03197,09RE,Steel mesh,Reinforcement,ton,579.36,3530.12,87,0.07
SA-R03198,01PA,Emulsion paint internal,Paint,m2,5546.7,15.82,94,0.1
SA-R03198,02DO,Wooden door,Doors,no,4338.05,1093.46,78,0.02
SA-R03198,03PL,Cement plaster external,Plaster,m2,5916.89,24.75,86,0.1
SA-R03198,04EA,Soil compaction,EarthWork,m3,4732.43,22.69,90,0.05
SA-R03198,05HV,Air handling unit,HVAC,no,1594.23,2429.71,76,0.03
SA-R03198,06RE,Steel reinforcement 40ksi,Reinforcement,ton,2498.13,3391.44,93,0.07
SA-R03198,07EL,Passenger elevator 10 stop,Elevator,no,2809.87,245949.74,88,0.01
SA-R03198,08EL,Wire 6mm,Electrical,no,4306.74,82.28,86,0.05
SA-R03199,01BL,Hollow concrete blocks 10cm,Block,m2,8487.89,37.99,83,0.06
SA-R03199,02HV,Diffuser,HVAC,no,8778.45,2344.08,88,0.03
SA-R03199,03RE,Steel reinforcement 40ksi,Reinforcement,ton,7298.15,3260.75,84,0.07
SA-R03199,04WA,Polymer waterproofing,Waterproofing,m2,9151.31,52.91,97,0.08
SA-R03199,05CE,Porcelain tiles 60x60,Ceramic,m2,14072.78,59.46,79,0.1
SA-R03199,06CO,RC columns,Concrete,m3,10983,400.16,97,0.05
SA-R03199,07EA,Excavation for foundations,EarthWork,m3,10127.26,22.14,92,0.05
SA-R03199,08PL,Cement plaster external,Plaster,m2,14138.42,24.84,81,0.1
SA-R03199,09MA,Granite countertop,Marble,m2,5261.9,159.68,79,0.08
SA-R03200,01FI,Fire extinguisher,FireFighting,no,297.66,275.01,88,0.03
SA-R03200,02EL,Cable tray,Electrical,no,95.76,64.18,80,0.05
SA-R03200,03PL,Cement plaster external,Plaster,m2,163.1,23.35,89,0.1
SA-R03200,04WI,Curtain wall,Windows,m2,462.49,613.01,88,0.05
SA-R03200,05EA,Backfilling,EarthWork,m3,387.42,19.53,94,0.05
SA-R03200,06CO,RC beams,Concrete,m3,179.8,362.09,82,0.05
SA-R03200,07HV,Ducted AC,HVAC,no,372.98,2021.28,92,0.03
SA-R03200,08CE,Wall tiles,Ceramic,m2,362.78,53.67,93,0.1
SA-R03200,09RE,Steel mesh,Reinforcement,ton,209.36,3094.37,89,0.07
SA-R03201,01PA,Textured paint,Paint,m2,196.67,13.1,90,0.1
SA-R03201,02HV,Air handling unit,HVAC,no,534,1810.82,92,0.03
SA-R03201,03RE,Tie wire,Reinforcement,ton,503.08,2888.65,85,0.07
SA-R03201,04WI,Glass partition,Windows,m2,382.76,560.59,81,0.05
SA-R03201,05CO,RC shear walls,Concrete,m3,423.2,333.35,78,0.05
